Unnamed: 0,MS_SubClass,MS_Zoning,Lot_Frontage,Lot_Area,Street,Alley,Lot_Shape,Land_Contour,Utilities,Lot_Config,Land_Slope,Neighborhood,Condition_1,Condition_2,Bldg_Type,House_Style,Overall_Cond,Year_Built,Year_Remod_Add,Roof_Style,Roof_Matl,Exterior_1st,Exterior_2nd,Mas_Vnr_Type,Mas_Vnr_Area,Exter_Cond,Foundation,Bsmt_Cond,Bsmt_Exposure,BsmtFin_Type_1,BsmtFin_SF_1,BsmtFin_Type_2,BsmtFin_SF_2,Bsmt_Unf_SF,Total_Bsmt_SF,Heating,Heating_QC,Central_Air,Electrical,First_Flr_SF,Second_Flr_SF,Gr_Liv_Area,Bsmt_Full_Bath,Bsmt_Half_Bath,Full_Bath,Half_Bath,Bedroom_AbvGr,Kitchen_AbvGr,TotRms_AbvGrd,Functional,Fireplaces,Garage_Type,Garage_Finish,Garage_Cars,Garage_Area,Garage_Cond,Paved_Drive,Wood_Deck_SF,Open_Porch_SF,Enclosed_Porch,Three_season_porch,Screen_Porch,Pool_Area,Pool_QC,Fence,Misc_Feature,Misc_Val,Mo_Sold,Year_Sold,Sale_Type,Sale_Condition,Sale_Price,Longitude,Latitude,Total_Bathrooms,House_Age,Years_Since_Remodel,Total_Porch_SF,Total_Living_Area,Total_Outdoor_Area
1295,One_and_Half_Story_Finished_All_Ages,Residential_Medium_Density,81,7308,Pave,No_Alley_Access,Regular,Lvl,AllPub,Corner,3,Old_Town,Artery,Norm,OneFam,One_and_Half_Fin,Average,1920,1950,Gable,CompShg,WdShing,Wd Shng,,0,2,BrkTil,3,1,3,6,1,0,576,936,GasA,4,N,FuseA,960,780,1740,0,0,1,0,2,1,6,8,1,Detchd,1,1,225,2,0,0,0,236,0,0,0,0,0,,0,6,2008,WD ,Normal,122250,-93.620219,42.030482,1.0,88,58,236,2676,236
1296,One_Story_1945_and_Older,Residential_Medium_Density,60,5400,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,3,Old_Town,Norm,Norm,OneFam,One_Story,Above_Average,1920,2006,Gable,CompShg,Stucco,Stucco,,0,3,CBlock,3,1,1,7,1,0,931,931,GasA,3,Y,SBrkr,1027,0,1027,0,1,1,0,2,1,5,8,1,No_Garage,0,0,0,0,0,0,28,0,0,0,0,0,0,,0,2,2008,WD ,Normal,120000,-93.613969,42.032161,1.5,88,2,28,1958,28
1297,Two_Family_conversion_All_Styles_and_Ages,Residential_Medium_Density,60,10800,Pave,Gravel,Regular,Lvl,AllPub,Inside,3,Old_Town,Norm,Norm,TwoFmCon,One_and_Half_Fin,Above_Average,1940,1950,Gable,CompShg,Wd Sdng,Wd Sdng,,0,3,CBlock,3,1,4,2,1,0,294,884,GasA,3,Y,SBrkr,884,552,1436,0,0,2,0,3,2,8,8,2,Detchd,1,2,828,3,2,0,0,126,0,0,0,0,0,,0,5,2008,Con,Normal,155000,-93.615447,42.032272,2.0,68,58,126,2320,126
1298,One_Story_1945_and_Older,Residential_Medium_Density,60,6756,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,3,Old_Town,Norm,Norm,OneFam,One_Story,Above_Average,1910,1950,Mansard,CompShg,MetalSd,MetalSd,,0,3,BrkTil,4,1,1,7,1,0,481,481,GasA,3,N,FuseA,899,0,899,0,0,1,0,2,1,5,8,0,Detchd,1,1,200,3,1,0,0,96,0,0,0,0,0,,0,9,2008,WD ,Normal,78000,-93.615031,42.030406,1.0,98,58,96,1380,96
1299,One_and_Half_Story_Finished_All_Ages,Residential_Medium_Density,44,5914,Pave,Gravel,Regular,Lvl,AllPub,Inside,3,Old_Town,Norm,Norm,OneFam,One_and_Half_Fin,Excellent,1890,1996,Gable,CompShg,Wd Sdng,HdBoard,,0,3,BrkTil,3,1,1,7,1,0,684,684,GasA,4,Y,SBrkr,684,396,1080,0,0,1,0,3,1,5,8,0,No_Garage,0,0,0,0,0,0,165,30,0,0,0,0,0,,0,9,2008,WD ,Normal,95000,-93.6112887,42.0303597,1.0,118,12,195,1764,195
1300,One_Story_1946_and_Newer_All_Styles,Residential_Medium_Density,50,6000,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,3,Old_Town,Norm,Norm,OneFam,One_Story,Average,1948,1950,Gable,CompShg,VinylSd,VinylSd,,0,3,CBlock,3,1,5,1,4,169,516,789,GasA,5,Y,SBrkr,789,0,789,0,0,1,0,2,1,5,8,0,Detchd,1,1,250,3,2,0,0,0,0,0,0,0,0,,0,4,2008,WD ,Partial,115000,-93.608867,42.033435,1.0,60,58,0,1578,0
1301,One_Story_1946_and_Newer_All_Styles,Residential_Medium_Density,100,12000,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,3,Old_Town,Norm,Norm,OneFam,One_Story,Good,1948,2005,Gable,CompShg,MetalSd,MetalSd,,0,3,CBlock,3,1,6,3,5,608,172,924,GasA,5,Y,SBrkr,1122,0,1122,1,0,1,0,2,1,6,8,0,Attchd,1,2,528,3,2,0,36,0,0,0,0,0,2,,0,5,2008,WD ,Normal,147000,-93.60887,42.033571,2.0,60,3,36,2046,36
1302,One_and_Half_Story_Finished_All_Ages,Residential_Medium_Density,75,9000,Pave,No_Alley_Access,Regular,Lvl,AllPub,Corner,3,Old_Town,Norm,Norm,OneFam,One_and_Half_Fin,Above_Average,1946,1950,Gable,CompShg,MetalSd,MetalSd,,0,3,CBlock,3,1,3,6,1,0,459,904,GasA,5,Y,FuseA,904,595,1499,0,0,1,0,3,1,5,8,1,Detchd,1,3,869,4,2,0,20,0,0,0,0,0,0,,0,6,2008,WD ,Normal,140000,-93.607771,42.033249,1.0,62,58,20,2403,20
1303,One_Story_1946_and_Newer_All_Styles,Residential_Medium_Density,62,7311,Pave,No_Alley_Access,Regular,Lvl,AllPub,Corner,3,Old_Town,Norm,Norm,OneFam,One_Story,Average,1946,1950,Gable,CompShg,VinylSd,VinylSd,,0,4,BrkTil,3,1,1,7,1,0,407,407,GasA,3,N,FuseA,407,0,407,0,0,1,0,1,1,3,8,0,Detchd,1,1,297,3,2,76,0,120,0,0,0,0,0,,0,3,2008,WD ,Abnorml,46500,-93.606764,42.032008,1.0,62,58,120,814,196
1304,One_Story_1946_and_Newer_All_Styles,Residential_Medium_Density,50,6000,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,3,Old_Town,Norm,Norm,OneFam,One_Story,Above_Average,1957,1957,Hip,CompShg,BrkFace,BrkFace,,0,3,CBlock,3,1,3,6,1,0,620,928,GasA,4,Y,FuseA,928,0,928,0,0,1,0,3,1,5,8,0,Attchd,3,1,288,3,2,0,0,0,0,0,0,0,0,,0,6,2008,WD ,Normal,112500,-93.607713,42.032094,1.0,51,51,0,1856,0
1305,One_Story_1946_and_Newer_All_Styles,Residential_Medium_Density,50,6000,Pave,No_Alley_Access,Regular,Lvl,AllPub,Corner,3,Old_Town,Norm,Norm,OneFam,One_Story,Good,1954,2000,Gable,CompShg,MetalSd,MetalSd,,0,3,CBlock,3,1,1,7,1,0,901,901,GasA,5,Y,SBrkr,901,0,901,0,0,1,0,2,1,4,8,0,Detchd,1,1,281,3,2,0,0,0,0,0,0,0,0,,0,8,2008,WD ,Normal,107900,-93.607724,42.032381,1.0,54,8,0,1802,0
1306,One_Story_1946_and_Newer_All_Styles,Residential_Medium_Density,103,12205,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,3,Old_Town,Norm,Norm,OneFam,One_Story,Very_Poor,1949,1992,Gable,CompShg,MetalSd,MetalSd,,0,3,BrkTil,2,1,1,7,1,0,448,448,GasA,4,Y,SBrkr,1588,0,1588,0,0,2,0,5,1,6,3,0,No_Garage,0,0,0,0,0,0,0,0,0,0,0,0,3,,0,12,2008,WD ,Abnorml,65000,-93.606802,42.0311,2.0,59,16,0,2036,0
1307,Two_and_Half_Story_All_Ages,Residential_Medium_Density,87,18386,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,3,Old_Town,Norm,Norm,OneFam,Two_and_Half_Fin,Excellent,1880,2002,Gable,CompShg,CemntBd,CmentBd,,0,3,BrkTil,3,1,1,7,1,0,1470,1470,GasA,5,Y,SBrkr,1675,1818,3493,0,0,3,0,3,1,10,8,1,Attchd,1,3,870,3,2,302,0,0,0,0,0,0,0,,0,5,2008,WD ,Normal,295000,-93.6077128,42.0304823,3.0,128,6,0,4963,302
1308,Two_Family_conversion_All_Styles_and_Ages,Residential_Medium_Density,69,9142,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,3,Old_Town,Norm,Norm,TwoFmCon,Two_Story,Average,1900,2006,Gable,CompShg,MetalSd,MetalSd,,0,2,BrkTil,3,1,1,7,1,0,797,797,GasA,3,N,FuseA,830,797,1627,0,0,2,0,4,2,10,8,0,Detchd,1,2,420,1,0,192,0,60,0,0,0,0,0,,0,2,2008,WD ,Normal,139500,-93.61844,42.029028,2.0,108,2,60,2424,252
1309,One_and_Half_Story_Finished_All_Ages,Residential_Medium_Density,100,12665,Pave,Gravel,Slightly_Irregular,Lvl,AllPub,Inside,3,Old_Town,Artery,Norm,OneFam,One_and_Half_Fin,Very_Good,1915,1950,Gable,CompShg,Wd Sdng,Wd Sdng,,0,3,BrkTil,3,2,1,7,1,0,876,876,GasA,4,Y,SBrkr,876,540,1416,0,0,1,1,4,1,7,8,1,Detchd,1,3,720,3,2,418,0,194,0,0,0,0,0,,0,6,2008,WD ,Normal,153900,-93.620179,42.029058,1.5,93,58,194,2292,612
1310,Two_and_Half_Story_All_Ages,Residential_Medium_Density,53,5350,Pave,No_Alley_Access,Regular,Lvl,AllPub,Corner,3,Old_Town,Artery,Norm,OneFam,Two_Story,Very_Good,1920,1965,Gable,CompShg,Wd Sdng,Wd Shng,,0,3,BrkTil,3,1,4,2,1,0,508,624,GasA,5,Y,SBrkr,730,720,1450,0,0,1,0,3,1,7,8,0,Detchd,1,1,288,3,2,0,192,0,0,0,0,0,3,,0,3,2008,WD ,Normal,132000,-93.620183,42.02928,1.0,88,43,192,2074,192
1311,Two_Story_1945_and_Older,Residential_Medium_Density,34,4571,Pave,Gravel,Regular,Lvl,AllPub,Inside,3,Old_Town,Norm,Norm,OneFam,Two_Story,Average,1916,1950,Gable,CompShg,AsbShng,AsbShng,,0,3,BrkTil,3,1,1,7,1,0,624,624,GasA,2,N,SBrkr,624,720,1344,0,0,1,0,4,1,7,8,0,Detchd,1,3,513,2,2,0,0,96,0,0,0,0,0,,0,5,2008,COD,Abnorml,98000,-93.618296,42.029253,1.0,92,58,96,1968,96
1312,One_and_Half_Story_Finished_All_Ages,Residential_Medium_Density,69,9143,Pave,Gravel,Regular,Lvl,AllPub,Corner,3,Old_Town,Norm,Norm,OneFam,One_and_Half_Fin,Good,1900,2003,Gable,CompShg,VinylSd,VinylSd,,0,3,CBlock,3,1,1,7,1,0,346,346,GasA,5,Y,SBrkr,709,308,1017,0,0,1,0,2,1,5,8,0,Detchd,1,1,308,3,0,0,0,139,0,0,0,0,0,,0,5,2008,WD ,Normal,114000,-93.618297,42.029281,1.0,108,5,139,1363,139
1313,Two_Family_conversion_All_Styles_and_Ages,Residential_Medium_Density,60,9600,Pave,Gravel,Regular,Lvl,AllPub,Inside,3,Old_Town,Norm,Norm,TwoFmCon,Two_Story,Average,1920,1960,Gable,CompShg,AsbShng,AsbShng,,0,3,BrkTil,3,1,3,6,1,0,739,973,GasA,3,Y,FuseP,1377,973,2350,0,0,2,0,4,2,10,8,0,More_Than_Two_Types,1,2,393,3,2,0,0,219,0,0,0,0,0,,0,4,2008,WD ,Normal,130000,-93.617386,42.028287,2.0,88,48,219,3323,219
1314,Two_and_Half_Story_All_Ages,Residential_Medium_Density,60,9600,Pave,Gravel,Regular,Lvl,AllPub,Inside,3,Old_Town,Norm,Norm,OneFam,Two_and_Half_Unf,Average,1917,1950,Gable,CompShg,AsbShng,AsbShng,,0,3,BrkTil,3,1,3,6,1,0,416,735,OthW,2,N,SBrkr,1134,924,2058,0,0,1,1,3,1,8,8,1,Detchd,1,2,396,2,1,0,0,259,0,0,0,0,0,,0,4,2008,WD ,Normal,129500,-93.616885,42.02793,1.5,91,58,259,2793,259
1315,Two_Story_1945_and_Older,Residential_Medium_Density,60,6000,Pave,Gravel,Regular,Lvl,AllPub,Corner,3,Old_Town,Norm,Norm,OneFam,Two_Story,Excellent,1905,2005,Gable,CompShg,MetalSd,MetalSd,,0,3,BrkTil,3,1,1,7,1,0,572,572,GasA,5,Y,SBrkr,884,656,1540,0,0,1,1,3,1,7,8,0,No_Garage,0,0,0,0,0,240,77,0,0,0,0,0,0,,0,2,2008,WD ,Normal,129400,-93.616998,42.027073,1.5,103,3,77,2112,317
1316,Two_Story_1945_and_Older,Residential_Medium_Density,60,9600,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,3,Old_Town,Norm,Norm,OneFam,Two_Story,Excellent,1928,2005,Gambrel,CompShg,MetalSd,MetalSd,,0,5,BrkTil,3,1,3,6,1,0,548,689,GasA,5,Y,SBrkr,689,689,1378,0,0,2,0,3,1,7,8,1,Detchd,1,2,360,3,0,0,0,116,0,0,0,0,0,,0,10,2008,WD ,Normal,161000,-93.616996,42.027032,2.0,80,3,116,2067,116
1317,Two_Family_conversion_All_Styles_and_Ages,Residential_Medium_Density,60,10800,Pave,Paved,Regular,Lvl,AllPub,Inside,3,Old_Town,Norm,Norm,TwoFmCon,One_and_Half_Fin,Good,1905,2000,Gable,CompShg,Wd Sdng,Wd Sdng,,0,3,BrkTil,3,1,1,7,1,0,482,482,GasA,5,N,SBrkr,1221,691,1912,0,0,2,0,3,2,7,8,1,Detchd,1,2,672,3,2,0,25,212,0,0,0,0,0,,0,4,2008,WD ,Normal,163000,-93.612239,42.029084,2.0,103,8,237,2394,237
1318,Two_and_Half_Story_All_Ages,Residential_Medium_Density,35,6300,Pave,Gravel,Regular,Lvl,AllPub,Inside,3,Old_Town,Norm,Norm,OneFam,Two_and_Half_Unf,Above_Average,1914,2001,Gable,CompShg,Wd Sdng,Wd Shng,,0,3,CBlock,3,1,1,7,1,0,742,742,GasA,5,Y,SBrkr,742,742,1484,0,0,2,0,3,1,9,8,1,No_Garage,0,0,0,0,2,0,291,134,0,0,0,0,0,,0,6,2008,WD ,Normal,128000,-93.613845,42.02813,2.0,94,7,425,2226,425
1319,Two_Story_1945_and_Older,Residential_Medium_Density,50,5250,Pave,Paved,Regular,Lvl,AllPub,Inside,3,Old_Town,Norm,Norm,OneFam,Two_Story,Average,1872,1987,Gable,CompShg,MetalSd,MetalSd,,0,4,BrkTil,2,1,2,4,1,0,425,684,OthW,2,N,SBrkr,938,1215,2358,0,0,2,0,4,1,8,8,0,No_Garage,0,0,0,0,2,0,54,20,0,0,0,0,0,,0,12,2008,WD ,Normal,122000,-93.6096888,42.0288284,2.0,136,21,74,3042,74
1320,One_and_Half_Story_Finished_All_Ages,Residential_Medium_Density,0,5700,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,3,Old_Town,Norm,Norm,OneFam,One_and_Half_Fin,Good,1926,1950,Gable,CompShg,Wd Sdng,Wd Sdng,,0,3,PConc,3,1,1,7,1,0,572,572,GasA,3,Y,SBrkr,572,539,1111,0,0,1,0,2,1,5,8,1,Detchd,1,1,288,3,2,0,0,176,0,0,0,0,0,,0,8,2008,WD ,Normal,116900,-93.6096482,42.0287814,1.0,82,58,176,1683,176
1321,Two_and_Half_Story_All_Ages,Residential_Medium_Density,75,13500,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,3,Old_Town,Artery,PosA,OneFam,Two_and_Half_Unf,Excellent,1893,2000,Gable,CompShg,Wd Sdng,Wd Sdng,,0,5,BrkTil,3,1,1,7,1,0,1237,1237,GasA,4,Y,SBrkr,1521,1254,2775,0,0,3,1,3,1,9,8,1,Detchd,1,2,880,3,2,105,502,0,0,0,0,0,0,,0,7,2008,WD ,Normal,325000,-93.610008,42.028397,3.5,115,8,502,4012,607
1322,Two_Story_1945_and_Older,Residential_Medium_Density,60,11340,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,3,Old_Town,Norm,Norm,OneFam,Two_Story,Very_Poor,1920,1950,Gable,CompShg,AsbShng,AsbShng,,0,2,BrkTil,2,1,1,7,1,0,723,723,GasA,3,N,SBrkr,723,363,1086,0,0,1,0,2,1,5,4,0,Detchd,1,2,400,1,0,0,24,144,0,0,0,0,0,,0,11,2008,ConLD,Normal,55000,-93.608752,42.029209,1.0,88,58,168,1809,168
1323,Two_Story_1945_and_Older,Residential_Medium_Density,60,10800,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,3,Old_Town,Norm,Norm,OneFam,Two_Story,Good,1890,1999,Gable,CompShg,Wd Sdng,Wd Shng,,0,3,BrkTil,3,2,1,7,1,0,1313,1313,GasW,4,Y,SBrkr,1313,1182,2495,0,0,2,0,5,1,10,8,1,Detchd,1,2,342,2,2,0,299,0,0,0,0,0,0,,0,12,2008,WD ,Normal,184000,-93.6075521,42.0273991,2.0,118,9,299,3808,299
1324,One_Story_1946_and_Newer_All_Styles,Residential_Medium_Density,65,9750,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,3,Old_Town,Norm,Norm,OneFam,One_Story,Above_Average,1959,1959,Gable,CompShg,MetalSd,MetalSd,BrkFace,164,3,CBlock,3,1,3,6,1,0,784,984,GasA,4,Y,SBrkr,984,0,984,1,0,1,0,2,1,5,8,0,Detchd,1,1,308,3,0,0,0,0,0,0,0,0,0,,0,6,2008,WD ,Normal,110000,-93.6059697,42.0272517,2.0,49,49,0,1968,0
1325,One_and_Half_Story_Finished_All_Ages,Residential_Medium_Density,81,12150,Pave,Gravel,Regular,Lvl,AllPub,Inside,3,Old_Town,Norm,Norm,OneFam,One_and_Half_Fin,Average,1954,1954,Gable,CompShg,MetalSd,MetalSd,BrkFace,335,3,BrkTil,3,1,1,7,1,0,1050,1050,GasA,5,N,FuseF,1050,745,1795,0,0,2,0,4,1,7,8,0,Attchd,1,1,352,3,2,0,0,0,0,0,0,0,0,,0,11,2008,WD ,Normal,131500,-93.606196,42.02774,2.0,54,54,0,2845,0
1326,One_Story_1946_and_Newer_All_Styles,Residential_Medium_Density,70,12702,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,3,Old_Town,Norm,Norm,OneFam,One_Story,Average,1956,1956,Gable,CompShg,BrkFace,BrkFace,,0,3,PConc,0,0,0,5,0,0,0,0,GasA,4,Y,FuseA,882,0,882,0,0,1,0,2,1,4,8,0,Detchd,1,1,308,3,2,0,45,0,0,0,0,0,0,,0,12,2008,WD ,Normal,97000,-93.604486,42.026691,1.0,52,52,45,882,45
1327,One_Story_1946_and_Newer_All_Styles,Residential_Medium_Density,52,8516,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,3,Old_Town,Norm,Norm,OneFam,One_Story,Above_Average,1958,2006,Gable,CompShg,MetalSd,MetalSd,,0,3,CBlock,3,1,1,7,1,0,869,869,GasA,3,Y,SBrkr,1093,0,1093,0,0,1,0,2,1,5,8,0,Detchd,1,1,308,3,2,0,0,0,0,0,0,0,0,,0,5,2008,WD ,Normal,115500,-93.6043548,42.0272664,1.0,50,2,0,1962,0
1328,One_Story_1945_and_Older,Residential_Low_Density,55,7111,Pave,No_Alley_Access,Slightly_Irregular,Bnk,AllPub,Inside,3,Brookside,Norm,Norm,OneFam,One_Story,Good,1928,1983,Gable,CompShg,WdShing,Wd Shng,,0,4,BrkTil,3,1,2,4,4,273,329,1008,GasA,3,Y,SBrkr,1143,0,1143,0,0,1,0,2,1,5,8,1,Detchd,1,1,288,3,2,265,0,0,0,0,0,0,4,,0,7,2008,WD ,Normal,138000,-93.628806,42.03361,1.0,80,25,0,2151,265
1329,One_and_Half_Story_Finished_All_Ages,Residential_Medium_Density,0,7425,Pave,No_Alley_Access,Slightly_Irregular,Bnk,AllPub,Corner,3,Brookside,RRAn,Artery,OneFam,One_and_Half_Fin,Good,1945,1950,Gable,CompShg,Wd Sdng,Wd Sdng,,0,3,CBlock,2,1,1,7,1,0,672,672,GasA,4,Y,SBrkr,1195,473,1668,0,0,1,1,3,1,8,8,0,Attchd,1,1,252,3,2,210,0,0,0,0,0,0,0,,0,8,2008,WD ,Abnorml,108000,-93.6267116,42.0343116,1.5,63,58,0,2340,210
1330,One_Story_with_Finished_Attic_All_Ages,Residential_Medium_Density,50,9100,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,3,Brookside,RRAn,Feedr,OneFam,One_Story,Above_Average,1930,1960,Gable,CompShg,VinylSd,VinylSd,,0,3,BrkTil,3,1,1,7,1,0,742,742,GasA,3,Y,FuseA,779,0,935,0,0,1,0,2,1,4,8,0,Detchd,1,1,308,3,1,0,0,0,0,0,0,0,0,Shed,600,8,2008,WD ,Normal,79500,-93.625728,42.03338,1.0,78,48,0,1677,0
1331,One_and_Half_Story_Finished_All_Ages,Residential_Low_Density,0,7010,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,3,Brookside,Norm,Norm,OneFam,One_and_Half_Fin,Average,1935,1950,Gable,CompShg,Wd Sdng,Wd Sdng,,0,3,BrkTil,3,1,3,6,1,0,849,1024,GasA,3,Y,SBrkr,1144,594,1738,0,0,2,0,3,1,6,8,1,Detchd,1,1,240,3,1,0,30,0,0,0,0,0,0,,0,7,2008,WD ,Normal,153000,-93.625926,42.03047,2.0,73,58,30,2762,30
1332,One_and_Half_Story_Unfinished_All_Ages,Residential_Medium_Density,50,6130,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,3,Brookside,Norm,Norm,OneFam,One_and_Half_Unf,Above_Average,1924,1950,Gable,CompShg,MetalSd,MetalSd,,0,3,BrkTil,3,1,5,1,1,0,0,784,GasA,4,Y,SBrkr,784,0,784,1,0,1,0,2,1,5,8,0,No_Garage,0,0,0,0,2,0,0,116,0,0,0,0,0,,0,5,2008,WD ,Normal,109500,-93.624715,42.033456,2.0,84,58,116,1568,116
1333,One_and_Half_Story_Finished_All_Ages,Residential_Medium_Density,50,5000,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,3,Brookside,Feedr,Norm,OneFam,One_and_Half_Fin,Good,1941,2006,Gable,CompShg,Wd Sdng,Wd Sdng,,0,4,CBlock,3,1,5,1,1,0,72,672,GasA,5,Y,SBrkr,832,378,1210,0,0,1,0,3,1,6,8,0,Detchd,1,1,240,3,1,0,0,0,0,0,0,0,0,,0,5,2008,WD ,Normal,124000,-93.625584,42.033568,1.0,67,2,0,1882,0
1334,Two_Story_1945_and_Older,Residential_Medium_Density,59,5870,Pave,No_Alley_Access,Regular,Lvl,AllPub,Corner,3,Brookside,Feedr,Feedr,OneFam,Two_Story,Excellent,1900,2000,Gable,CompShg,HdBoard,HdBoard,,0,4,BrkTil,3,1,1,7,1,0,554,554,GasA,5,Y,SBrkr,736,554,1290,0,0,1,1,3,1,6,8,0,Detchd,1,1,200,3,2,38,112,0,0,0,0,0,3,Shed,400,4,2008,WD ,Normal,106900,-93.625589,42.033699,1.5,108,8,112,1844,150
1335,One_and_Half_Story_Finished_All_Ages,Residential_Medium_Density,50,6000,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,3,Brookside,Norm,Norm,OneFam,One_and_Half_Fin,Good,1940,1989,Gable,CompShg,Wd Sdng,Wd Sdng,,0,3,CBlock,3,1,5,1,1,0,460,981,GasA,5,Y,SBrkr,1014,658,1672,0,0,1,1,3,1,6,8,1,Detchd,1,1,240,3,2,0,11,0,0,0,0,0,4,,0,7,2008,WD ,Normal,164900,-93.623666,42.03337,1.5,68,19,11,2653,11
1336,One_Story_1945_and_Older,Residential_Medium_Density,50,6000,Pave,No_Alley_Access,Regular,HLS,AllPub,Inside,3,Brookside,Norm,Norm,OneFam,One_Story,Good,1924,2003,Gable,CompShg,Wd Sdng,Wd Sdng,,0,2,BrkTil,2,1,1,7,1,0,949,949,GasA,5,Y,SBrkr,949,0,949,0,0,1,0,2,1,5,8,1,Detchd,1,2,370,3,2,0,0,48,0,0,0,0,0,,0,7,2008,WD ,Normal,119000,-93.624566,42.033511,1.0,84,5,48,1898,48
1337,One_and_Half_Story_Finished_All_Ages,Residential_Medium_Density,50,6000,Pave,No_Alley_Access,Regular,Lvl,AllPub,Corner,3,Brookside,Norm,Norm,OneFam,One_and_Half_Fin,Good,1929,1950,Gable,CompShg,WdShing,Wd Shng,,0,3,BrkTil,3,1,1,7,1,0,862,862,GasA,3,Y,SBrkr,950,208,1158,0,0,1,0,3,1,5,8,1,BuiltIn,2,1,208,3,2,0,0,112,0,0,0,0,0,,0,7,2008,WD ,Normal,120000,-93.623514,42.033321,1.0,79,58,112,2020,112
1338,One_and_Half_Story_Finished_All_Ages,Residential_Medium_Density,50,6000,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,3,Brookside,Norm,Norm,OneFam,One_and_Half_Fin,Good,1937,2000,Gable,CompShg,Wd Sdng,Wd Sdng,,0,4,BrkTil,3,1,3,6,2,162,462,825,GasA,5,Y,SBrkr,825,672,1497,0,0,2,0,3,1,5,8,0,Detchd,1,1,672,3,2,272,0,0,0,0,0,0,4,,0,5,2008,WD ,Normal,157000,-93.621532,42.033473,2.0,71,8,0,2322,272
1339,One_and_Half_Story_Finished_All_Ages,Residential_Medium_Density,50,6000,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,3,Brookside,Norm,Norm,OneFam,One_and_Half_Fin,Average,1939,1950,Gable,CompShg,Wd Sdng,Wd Sdng,,0,3,CBlock,3,1,2,4,1,0,475,739,GasA,5,Y,SBrkr,874,468,1342,0,0,2,0,2,2,7,8,1,Detchd,1,1,240,3,2,0,0,0,0,0,0,0,0,,0,4,2008,WD ,Normal,105000,-93.621532,42.033366,2.0,69,58,0,2081,0
1340,One_and_Half_Story_Unfinished_All_Ages,Residential_Medium_Density,50,5000,Pave,No_Alley_Access,Regular,Bnk,AllPub,Inside,2,Brookside,Norm,Norm,OneFam,One_and_Half_Unf,Good,1926,1950,Gable,CompShg,MetalSd,MetalSd,,0,3,BrkTil,3,1,1,7,1,0,992,992,GasA,5,Y,SBrkr,1013,0,1013,0,0,1,0,3,1,6,8,0,Detchd,1,1,160,3,2,0,0,101,0,0,0,0,0,,0,4,2008,WD ,Normal,113000,-93.622102,42.033493,1.0,82,58,101,2005,101
1341,One_and_Half_Story_Finished_All_Ages,Residential_Medium_Density,60,5520,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,FR2,3,Brookside,Feedr,Norm,OneFam,One_and_Half_Fin,Good,1920,1997,Gable,CompShg,AsbShng,AsbShng,,0,4,BrkTil,3,1,5,1,1,0,497,565,GasA,3,Y,SBrkr,565,651,1216,1,0,1,0,3,1,6,8,1,BuiltIn,2,1,355,3,2,0,0,180,0,0,0,0,3,,0,4,2008,WD ,Normal,115000,-93.624688,42.031354,2.0,88,11,180,1781,180
1342,One_Story_1946_and_Newer_All_Styles,Residential_Medium_Density,99,5940,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,FR3,3,Brookside,Feedr,Norm,OneFam,One_Story,Good,1946,1950,Gable,CompShg,MetalSd,CBlock,,0,3,PConc,0,0,0,0,0,0,0,0,GasA,3,Y,FuseA,896,0,896,0,0,1,0,2,1,4,8,0,Detchd,1,1,280,3,2,0,0,0,0,0,0,0,3,,0,4,2008,ConLD,Abnorml,79000,-93.624687,42.031293,1.0,62,58,0,896,0
